Sector: Textile,
Date: 29-Jul-2023,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: anjanr@wealthwisers.in,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),Year Ending,Net Sales (Rs. Cr.),Profit After Tax(Rs. Cr.),TTM Statement,TTM Ending,Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Vippy Spinpro Ltd.,514302,Textile - Spinning,85.44,1,2023-03,29.02,114.45,2022-03,139.43,12.17,1,2023-03,7.97,0.27,1.2,0.23,22.43,26.59,"514302,"
Vinny Overseas Ltd.,VINNY,Textile,83.74,1,2023-03,17.14,100.88,2022-03,109.17,-4.4,1,2023-03,34.79,,3.01,0.55,-15.8,-9.32,"VINNY,"
Acknit Industries Ltd.,530043,Textile,80.45,1,2023-03,42.99,122.66,2023-03,238.47,9.02,1,2023-03,8.92,0.36,1.14,0.61,13.65,12.85,"530043,"
Soma Textiles & Industries Ltd.,SOMATEX,Textile,76.34,2,2023-03,9.49,85.16,2022-03,14.55,-16.36,2,2023-03,0.46,,1.02,-1.26,0,-2.98,"SOMATEX,"
Active Clothing Co Ltd.,541144,Textile,76.01,1,2023-03,78.99,155,2022-03,115.08,0.52,1,2023-03,33.63,,1.18,0.97,0.84,5.18,"541144,"
Eco Hotels & Resorts Ltd.,514402,Textile,72.65,1,2023-03,,72.65,2022-03,0.17,-0.42,1,2023-03,0,,5.88,0,-43.26,-39.24,"514402,"
Flexituff Ventures International Ltd.,FLEXITUFF,Textile,72.18,2,2023-03,643.81,703.67,2022-03,1041.7,-86.73,2,2023-03,0,,-1.04,12.49,-93,-5.45,"FLEXITUFF,"
KG Denim Ltd.,500239,Textile - Weaving,72.14,2,2023-03,199.37,267.56,2022-03,611.57,-8.39,2,2023-03,0,,1.73,3.05,-11.21,5.9,"500239,"
Katare Spinning Mills Ltd.,502933,Textile - Spinning,71.73,1,2023-03,3.36,74.97,2022-03,3.46,7.92,1,2023-03,0,0,32.53,0.07,463.48,96.87,"502933,"
Bengal Tea & Fabrics Ltd.,532230,Textile - Spinning,71.61,1,2023-03,6.83,76.83,2023-03,49.52,-1.21,1,2023-03,0,0,0.63,0.06,-1.06,0.86,"532230,"
Candour Techtex Ltd.,522292,Textile,70.26,1,2023-03,17.22,78.29,2022-03,174.19,1.75,1,2023-03,30.49,0.96,2.45,0.13,7.44,10.89,"522292,"
Celebrity Fashions Ltd.,CELEBRITY,Textile,69.46,1,2023-03,81.72,142.72,2022-03,327.69,8.78,1,2023-03,11.29,0.36,2.66,5.08,94.31,16.8,"CELEBRITY,"
Lakshmi Automatic Loom Works Ltd.,505302,Textile - Machinery,66.13,1,2023-03,5.64,64.92,2023-03,12.71,2.13,1,2023-03,31.08,7.33,3.3,0.28,11.02,15.11,"505302,"
Bhandari Hosiery Exports Ltd.,BHANDARI,Textile,65.79,1,2023-03,94.16,159.95,2022-03,283.28,6.27,1,2023-03,10.11,1.21,0.76,1.27,7.99,9.29,"BHANDARI,"
Morarjee Textiles Ltd.,MORARJEE,Textile - Weaving,65.43,2,2023-03,515.13,576.39,2022-03,272.33,-88.12,2,2023-03,0,,-0.24,-5.63,0,-3.32,"MORARJEE,"
Sambandam Spinning Mills Ltd.,521240,Textile - Spinning,64.05,2,2023-03,130.15,193.24,2023-03,263.25,-11.73,2,2023-03,0,,0.64,1.3,-10.88,-0.78,"521240,"
Shiva Mills Ltd.,SHIVAMILLS,Textile,62.96,1,2023-03,,51.89,2022-03,212.94,17.66,1,2023-03,0,0,0.63,0.07,17.8,24.22,"SHIVAMILLS,"
Binayak Tex Processors Ltd.,523054,Textile,62.65,1,2023-03,48.98,106.78,2022-03,252.33,4.99,1,2023-03,11.87,0.34,0.72,0.62,6.25,7.57,"523054,"
AK Spintex Ltd.,539300,Textile - Manmade  Fibres,62.24,1,2023-03,9.93,72.18,2020-03,63.58,1.91,1,2023-03,8.5,0.12,2.04,0.49,9.54,11.32,"539300,"
PBM Polytex Ltd.,514087,Textile - Spinning,62,2,2023-03,0.37,38.97,2022-03,255.38,21.94,2,2023-03,186.71,5.89,0.51,0,19.07,26.35,"514087,"
GTN Industries Ltd.,500170,Textile - Spinning,61.55,1,2023-03,31.36,88.37,2022-03,480.91,34.65,1,2023-03,3.96,0.05,0.64,1.1,54.89,31.52,"500170,"
Bang Overseas Ltd.,BANG,Textile,60.41,2,2023-03,33.12,89.72,2022-03,83.5,4.93,2,2023-03,52.48,9.77,0.62,0.29,5.24,4.84,"BANG,"
Veekayem Fashion And Apparels Ltd.,VEEKAYEM,Textile,59.49,1,2023-03,88.64,148.14,2022-03,149.01,1.89,1,2023-03,32.87,4.05,1.66,2.64,6.28,8.15,"VEEKAYEM,"
Angel Fibers Ltd.,541006,Textile,58.02,1,2023-03,55.47,113.5,2022-03,247.71,9.38,1,2023-03,0,0,1.87,2.19,35.48,16.95,"541006,"
Zenith Exports Ltd.,ZENITHEXPO,Textile,57.39,1,2023-03,9.47,38.28,2021-03,50.71,-1.3,1,2023-03,36.32,,0.67,0.1,-1.66,-0.38,"ZENITHEXPO,"
Sky Industries Ltd.,526479,Textile,57.26,1,2023-03,12.76,68.75,2023-03,74.92,1.77,1,2023-03,32.38,,1.59,0.35,5.21,8.2,"526479,"
Kamadgiri Fashion Ltd.,514322,Textile - Manmade  Fibres,57.02,2,2023-03,60.88,115.23,2022-03,257.32,0.65,2,2023-03,38.97,,1.61,1.99,1.95,9.52,"514322,"
Vijay Textiles Ltd.,530151,Textile,54.29,1,2023-03,210.42,257.28,2022-03,25.93,-11.51,1,2023-03,0,,0.79,3.11,-15.01,-0.59,"530151,"
Aarvee Denims & Exports Ltd.,AARVEEDEN,Textile - Weaving,53.46,1,2022-09,390.29,436.25,2022-03,421.06,-62.52,1,2022-12,0,,0.7,3.27,-42.53,-5.66,"AARVEEDEN,"
Swasti Vinayaka Synthetics Ltd.,510245,Textile,53.37,1,2023-03,0.79,53.99,2022-03,20.35,1.75,1,2023-03,26.81,3.49,2.97,0.05,11.58,15.37,"510245,"
Suryaamba Spinning Mills Ltd.,533101,Textile - Spinning,53.35,1,2023-03,44.73,98,2022-03,226.66,14.45,1,2023-03,6.75,0.07,0.88,0.92,31.57,25.71,"533101,"
Mohite Industries Ltd.,532140,Textile - Spinning,53.26,2,2023-03,96.13,142.49,2022-03,160.57,6.67,2,2023-03,7.96,,0.49,1.05,6.72,8.09,"532140,"
Nagreeka Exports Ltd.,NAGREEKEXP,Textile - Spinning,52.99,1,2023-03,180.48,231.55,2022-03,551.79,6.19,1,2023-03,17.46,0.4,0.48,1.75,5.9,7.14,"NAGREEKEXP,"
Texel Industries Ltd.,526638,Textile,52.74,2,2023-03,18.22,70.26,2022-03,90.94,1.16,2,2023-03,0,,2.33,0.69,4.21,11.83,"526638,"
Himachal Fibres Ltd.,514010,Textile,51.15,1,2023-03,6.57,57.71,2022-03,27.29,-6.87,1,2023-03,17.46,,2.3,1.28,-51.66,-9.73,"514010,"
Suumaya Industries Ltd.,SUULD,Textile,51.15,2,2023-03,350.34,397.05,2022-03,12816.24,872.56,2,2023-03,0,,0.06,0.76,94.9,70.36,"SUULD,"
Riba Textiles Ltd.,531952,Textile,49.76,1,2023-03,60.8,109.62,2022-03,234.61,4.89,1,2023-03,6.72,2.55,0.61,0.9,6.83,8.62,"531952,"
Meera Industries Ltd.,540519,Textile - Machinery,49.66,2,2023-03,,49.66,2022-03,31.66,2.67,2,2023-03,0,0,2.02,0,10.49,15.67,"540519,"
Wires & Fabriks (S.A.) Ltd.,507817,Textile,48.38,1,2023-03,73.69,121.79,2023-03,108.3,1.34,1,2023-03,36.09,3.68,1.02,1.56,2.87,5.38,"507817,"
Arex Industries Ltd.,526851,Textile,47.48,1,2023-03,17.75,64.88,2022-03,53.75,3.7,1,2023-03,67.74,23.93,1.63,0.82,13.95,12.58,"526851,"
Anjani Synthetics Ltd.,531223,Textile,46.99,1,2023-03,50.14,97.13,2022-03,307.1,4,1,2023-03,13.5,2.45,0.6,0.86,5.54,7.11,"531223,"
CIL Nova Petrochemicals Ltd.,533407,Textile - Spinning,46.37,1,2023-03,0.22,46.36,2022-03,296.16,7.84,1,2023-03,0,0,0.99,0.51,16.22,16.96,"533407,"
Garment Mantra Lifestyle Ltd.,539216,Textile,46.08,2,2023-03,40.94,87.01,2022-03,203.9,3.58,2,2023-03,49.92,,1.33,1.27,10.99,11.03,"539216,"
Kallam Textiles Ltd.,530201,Textile - Spinning,45.05,1,2023-03,305.63,349.88,2022-03,450.9,11.81,1,2023-03,0,0,0.52,3.15,12.81,13.18,"530201,"
Ashnoor Textile Mills Ltd.,507872,Textile,44.93,1,2023-03,70.92,112.05,2022-03,261.86,8.96,1,2023-03,7.34,0.47,0.79,1.94,19.46,12.55,"507872,"
AB Cotspin India Ltd.,ABCOTS,Textile,44.46,1,2023-03,98.09,141.87,2022-03,140.69,6.83,1,2023-03,22.99,,1.15,0.79,22.67,17.67,"ABCOTS,"
Tirupati Foam Ltd.,540904,Textile,43.19,1,2023-03,44.31,84.95,2022-03,102.68,1.83,1,2023-03,22.72,9.56,1.49,1.57,6.85,9.33,"540904,"
Suditi Industries Ltd.,521113,Textile,39.31,2,2023-03,1.48,40.59,2022-03,103.28,-35.05,2,2023-03,0,,-4.07,-2.1,0,-76.33,"521113,"
Globe Textiles (India) Ltd.,GLOBE,Textile,39.3,1,2023-03,105.34,144.63,2022-03,383.42,5.14,1,2023-03,8.72,1.01,0.72,1.82,11.1,12.17,"GLOBE,"
Everlon Financials Ltd.,514358,Textile - Spinning,38.85,1,2023-03,,38.85,2022-03,34.98,1.97,1,2023-06,17.08,,3.55,0,25.95,26.06,"514358,"
Sanrhea Technical Textiles Ltd.,514280,Textile,38.6,1,2023-03,6.99,43.99,2022-03,68.31,4.47,1,2023-03,15.2,0.39,2.3,0.68,43.64,34.66,"514280,"
STL Global Ltd.,SGL,Textile,38.52,1,2023-03,18.59,57.11,2022-03,120.26,3.5,1,2023-03,176.68,,1.3,1.12,12.73,5.49,"SGL,"
Spenta International Ltd.,526161,Textile,37.83,1,2023-03,20.43,52.14,2022-03,51.23,2.19,1,2023-03,33.04,6.22,1.38,0.79,8.6,9.45,"526161,"
HP Cotton Textile Mills Ltd.,502873,Textile,36.99,1,2023-03,40.37,75.73,2022-03,132.19,7.04,1,2023-03,0,0,2.85,1,26.66,24.76,"502873,"
Addi Industries Ltd.,507852,Textile,36.92,2,2023-03,,-25.4,2022-03,,37.39,2,2023-03,2.17,,0.5,0,97.55,119.4,"507852,"
Hindoostan Mills Ltd.,509895,Textile,36.6,1,2023-03,,29.66,2022-03,103.74,-3.26,1,2023-03,0,0,0.75,0,-5.71,-0.9,"509895,"
Gem Spinners India Ltd.,521133,Textile - Spinning,35.78,1,2023-03,,35.78,2022-03,,-0.65,1,2023-03,0,0,-35.9,0,-3141.14,-3141.01,"521133,"
Patspin India Ltd.,514326,Textile - Spinning,35.68,1,2023-03,76.68,110.36,2022-03,143.32,-13.38,1,2023-03,0,,-0.44,-2.6,0,8.88,"514326,"
Super Spinning Mills Ltd.,SUPERSPIN,Textile - Spinning,35.64,1,2023-03,41.08,76.72,2022-03,93.45,0.84,1,2023-03,0,0,0.4,0.33,0.79,8.49,"SUPERSPIN,"
Libas Consumer Products Ltd.,LIBAS,Textile,35.57,2,2023-03,9.88,45.44,2022-03,85.19,8.74,2,2023-03,4.68,,0.49,0.21,20.86,21.95,"LIBAS,"
Dhanlaxmi Fabrics Ltd.,521151,Textile,35.35,2,2023-03,9.76,45.11,2022-03,70.55,0.62,2,2023-03,95.93,,0.64,0.3,1.14,2.68,"521151,"
Aditya Spinners Ltd.,521141,Textile - Spinning,34.75,1,2023-03,21.04,55.66,2022-03,64.01,3.4,1,2023-03,8.65,0.23,0.71,0.7,12.31,10.96,"521141,"
Asahi Industries Ltd.,514482,Textile - Spinning,33.82,1,2021-03,69.33,102.99,2021-03,,-2.71,1,2021-03,0,,,-3.25,0,-4.68,"514482,"
Maris Spinners Ltd.,531503,Textile - Spinning,33.28,1,2023-03,63.28,96.57,2022-03,170.4,15.43,1,2023-03,0,0,1.1,0.91,44.1,35.56,"531503,"
Laxmi Cotspin Ltd.,LAXMICOT,Textile - Spinning,32.75,1,2023-03,42.27,75.03,2022-03,215.94,5.45,1,2023-03,0,0,0.69,0.83,10.72,11.98,"LAXMICOT,"
Titan Intech Ltd.,521005,Textile,31.85,1,2023-03,0.28,32.12,2022-03,5.3,0.98,1,2023-03,18.18,0.06,2.75,0.32,156.01,118.1,"521005,"
Lakhotia Polyesters (India) Ltd.,535387,Textile - Manmade  Fibres,31.32,1,2023-03,7.82,39.13,2022-03,20.21,-0.46,1,2023-03,0,,3.66,0.98,-6.16,0.35,"535387,"
Jamshri Realty Ltd.,502901,Textile,30.92,1,2023-03,39.15,70.07,2022-03,3.01,-5.49,1,2023-03,0,,-7.32,-155.58,-204.8,-9.04,"502901,"
Prime Urban Development India Ltd.,521149,Textile,29.71,2,2023-03,10.12,39.3,2022-03,11.46,-2.53,2,2023-03,0,,-17.21,-10.67,0,-10.85,"521149,"
Jet Knitwears Ltd.,JETKNIT,Textile,29.26,1,2023-03,13.97,43.24,2022-03,43.01,1.15,1,2023-03,24.15,2.64,1.41,0.66,5.71,7.92,"JETKNIT,"
CLC Industries Ltd.,521082,Textile - Spinning,28.64,1,2019-09,,27.93,2019-03,245.17,-21.2,1,2019-09,0,,,-1.11,0,-20.81,"521082,"
Pasupati Spinning & Weaving Mills Ltd.,503092,Textile - Spinning,28.43,1,2023-03,51.06,76.85,2022-03,105.16,0.05,1,2023-03,25.85,,0.96,1.86,0.18,4.51,"503092,"
Vera Synthetic Ltd.,VERA,Textile,28.18,1,2023-03,1.13,29.31,2022-03,34.98,1.97,1,2023-03,15.49,0.43,1.63,0.1,12.05,15.5,"VERA,"
Blue chip Tex Industries Ltd.,506981,Textile - Manmade  Fibres,27.7,1,2023-03,10.07,34.54,2022-03,243.08,3.22,1,2023-03,30.37,3.4,1,0.41,12.33,13.47,"506981,"
JBF Industries Ltd.,JBFIND,Textile - Manmade  Fibres,27.18,1,2023-03,2359.84,2386.5,2022-03,3272.23,-1170.47,1,2023-03,0,,-0.01,-2.5,0,-44.22,"JBFIND,"
KSL & Industries Ltd.,530149,Textile,27.18,1,2021-03,1084.1,1108.13,2021-03,0.12,-80.2,1,2019-12,0,0,-0.03,-1.23,0,-22.4,"530149,"
Paras Petrofils Ltd.,PARASPETRO,Textile - Manmade  Fibres,27.07,1,2023-03,,26.95,2022-03,,0.86,1,2023-03,79.62,,1.3,0,4.26,3.65,"PARASPETRO,"
Titaanium Ten Enterprise Ltd.,539985,Textile,26.91,1,2023-03,46.59,73.51,2022-03,252.25,1.44,1,2023-03,16.81,0.57,1.68,2.86,10.54,9.06,"539985,"
E-Land Apparel Ltd.,532820,Textile,26.87,1,2022-09,48.01,57.96,2022-03,177.58,-28.6,1,2023-03,0,0,-0.06,-0.1,0,0,"532820,"
Prakash Woollen & Synthetic Mills Ltd.,531437,Textile,26.63,1,2023-03,50.28,76.65,2022-03,98.52,-0.06,1,2023-03,0,,0.58,0.68,-0.11,1.89,"531437,"
Sumeet Industries Ltd.,SUMEETINDS,Textile - Spinning,26.22,2,2023-03,489.13,515.35,2022-03,893.5,2.91,2,2023-03,0,,-0.24,-10.31,0,4.65,"SUMEETINDS,"
Gini Silk Mills Ltd.,531744,Textile,25.71,1,2023-03,8.23,33.91,2022-03,30.89,0.38,1,2023-03,16.8,,0.6,0.2,0.91,1.3,"531744,"
Zenith Fibres Ltd.,514266,Textile - Manmade  Fibres,24.85,1,2023-03,,9.63,2022-03,52.35,2.8,1,2023-03,8.75,,0.46,0,5.53,7.53,"514266,"
Osiajee Texfab Ltd.,540198,Textile,24.74,2,2023-03,2.8,26.97,2022-03,2.9,0.71,2,2023-03,21.74,,2.76,0.02,9.59,9.58,"540198,"
Visagar Polytex Ltd.,VIVIDHA,Textile,24.59,1,2023-03,8.41,33,2022-03,3.56,-0.57,1,2023-03,0,,1.44,0.44,-3.06,0.34,"VIVIDHA,"
Shubham Polyspin Ltd.,542019,Textile,24.58,1,2023-03,10.44,35.02,2022-03,52.91,0.68,1,2023-03,29.51,1.15,1.7,0.96,5.08,9.41,"542019,"
Felix Global Venture Ltd.,521228,Textile,24.26,2,2023-03,,23.4,2022-03,0.82,-0.01,2,2023-03,5.52,0.38,0.95,0,-0.08,0.09,"521228,"
Rishab Special Yarns Ltd.,514177,Textile - Manmade  Fibres,23.63,1,2023-03,0.19,23.82,2021-03,0,0.47,1,2023-03,0,,33.37,6.12,0,54.92,"514177,"
Vandana Knitwear Ltd.,532090,Textile,22.89,1,2023-03,1.63,24.53,2022-03,2.72,0.08,1,2023-06,204.42,13.6,2.02,0.32,0.76,0.89,"532090,"
Gretex Industries Ltd.,GRETEX,Textile,22.74,2,2023-03,4.44,27.18,2022-03,13.06,0.54,1,2023-03,35.31,,5.65,0.2,14.31,9.73,"GRETEX,"
One Global Service Provider Ltd.,514330,Textile,22.02,1,2023-03,0.34,22.36,2022-03,6.08,1.05,1,2023-03,15.98,0.23,3.02,0.06,19.48,18.08,"514330,"
Classic Filaments Ltd.,540310,Textile,21.7,1,2023-03,0.04,21.74,2022-03,,-0.1,1,2023-06,0,0,3.7,0.03,-1.69,-1.62,"540310,"
K-Lifestyle Industries Ltd.,514221,Textile,21.47,1,2020-03,326.26,347.44,2020-03,2.71,-56.75,1,2020-03,0,0,,-1.07,0,-5.89,"514221,"
Gokak Textiles Ltd.,532957,Textile,21.29,2,2023-03,224.92,244.82,2023-03,84.23,6.26,2,2023-03,3.92,0.79,-0.07,-1.48,0,19.66,"532957,"
Cityman Ltd.,521210,Textile,20.87,1,2023-03,13.39,34.27,2022-03,,-0.29,1,2023-03,6.98,15.78,-3.54,-1.83,0,-3.94,"521210,"
Tuni Textile Mills Ltd.,531411,Textile - Weaving,20.77,1,2023-03,10.08,30.85,2022-03,41.61,0.28,1,2023-03,81.13,2.37,1.62,0.82,2.25,6.13,"531411,"
Salguti Industries Ltd.,526554,Textile,20.53,1,2023-03,31.61,52.13,2022-03,111.44,-0.16,1,2023-03,0,,2.28,4.17,-1.77,7.43,"526554,"
Betex India Ltd.,512477,Textile - Manmade  Fibres,20.09,1,2023-03,2.46,22.54,2022-03,57.38,0.41,1,2023-03,6.35,,0.71,0.14,1.64,2.22,"512477,"
Sri Ramakrishna Mills (Coimbatore) Ltd.,521178,Textile - Spinning,19.67,1,2023-03,33.25,52.92,2022-03,44.06,2.3,1,2023-03,70.24,3.68,1.64,2.91,21.75,15.01,"521178,"
Mohit Industries Ltd.,MOHITIND,Textile,19.41,2,2023-03,55.87,75.07,2022-03,166.65,0.28,2,2023-03,0,,0.11,0.38,0.3,3.81,"MOHITIND,"
Thambbi Modern Spinning Mills Ltd.,514484,Textile - Spinning,18.65,1,2023-03,14.03,31.51,2023-03,2.91,-2.24,1,2023-03,0,,-3.15,-2.37,0,-3.09,"514484,"
Kakatiya Textiles Ltd.,521054,Textile - Spinning,18.58,1,2023-03,13.59,32.02,2022-03,42.27,3.35,1,2023-03,33.18,1.43,-1.47,-1.77,0,33.98,"521054,"
Advance Lifestyles Ltd.,521048,Textile,18.52,1,2023-03,43.2,61.59,2022-03,,0.94,1,2023-03,661.49,24.35,0.6,1.41,3.1,-0.66,"521048,"
Gujarat Hy-Spin Ltd.,540938,Textile - Spinning,18.09,1,2023-03,11.29,29.38,2022-03,69.45,0.29,1,2023-03,0,0,0.96,0.72,1.51,5.97,"540938,"
Valson Industries Ltd.,530459,Textile - Spinning,17.81,1,2023-03,16.4,32.93,2022-03,114.35,-1.17,1,2023-03,937.44,,0.69,0.62,-4.45,-0.31,"530459,"
Veejay Lakshmi Engineering Works Ltd.,522267,Textile - Machinery,17.7,2,2023-03,33.28,50.55,2022-03,74.95,0.99,2,2023-03,0,0,0.74,0.4,2.33,4.61,"522267,"
Hisar Spinning Mills Ltd.,521068,Textile - Spinning,17.1,1,2023-03,2.94,20.04,2022-03,35.93,4.13,1,2023-03,5.17,0.1,0.84,0.27,27.76,31,"521068,"
Alan Scott Industriess Ltd.,539115,Textile,16.92,2,2023-03,2.96,19.89,2022-03,1.24,-0.06,2,2023-03,0,,2.6,0.05,-2.69,-1.62,"539115,"
Shree Bhavya Fabrics Ltd,521131,Textile,16.17,1,2023-03,58.81,73.56,2022-03,158.31,0.5,1,2023-03,10.52,,0.52,1.91,1.69,8.7,"521131,"
Prag Bosimi Synthetics Ltd.,500192,Textile,16.07,2,2023-03,159.63,175.7,2022-03,4.35,-24.89,2,2023-06,0,,-9.09,4.96,-88.12,-9.58,"500192,"
United Leasing & Industries Ltd.,507808,Textile,15.95,1,2023-03,4.36,20,2022-03,5.23,0.57,1,2023-03,37.18,,5.78,2.6,27.66,14.43,"507808,"
Sri Nachammai Cotton Mills Ltd.,521234,Textile - Spinning,15.91,1,2023-03,47.43,63.21,2022-03,204.48,5.89,1,2023-03,0,0,0.66,2.48,23.9,14.35,"521234,"
Shekhawati Poly-Yarn Ltd.,SPYL,Textile - Spinning,15.51,1,2023-03,201.02,215.4,2022-03,363.26,-24.38,1,2023-03,0,,-0.11,-1.51,0,-31.12,"SPYL,"
Eastern Silk Industries Ltd.,EASTSILK,Textile,15.4,1,2023-03,145.76,147.15,2022-03,73.14,-6.86,1,2023-03,0,0,-0.36,-5.18,0,-4.59,"EASTSILK,"
Harish Textile Engineers Ltd.,542682,Textile - Machinery,15.2,1,2023-03,39.67,54.73,2022-03,106.86,0.48,1,2023-03,0,,1.59,4.19,5.18,12.83,"542682,"
Indo Cotspin Ltd.,538838,Textile - Spinning,15.13,1,2023-03,0.09,13.52,2023-03,13.21,0.25,1,2023-03,59.71,2.61,2.23,0.01,3.81,4.77,"538838,"
Meyer Apparel Ltd.,531613,Textile,14.89,1,2023-03,,14.83,2022-03,4.3,-1.07,1,2023-03,0,0,-0.5,0,0,0,"531613,"
Samtex Fashions Ltd.,521206,Textile,14.45,2,2023-03,562.8,576.28,2022-03,,-6.85,2,2023-03,0,0,-0.06,-2.45,0,-2.03,"521206,"
Mid India Industries Ltd.,500277,Textile - Spinning,14.02,1,2023-03,0,14.02,2022-03,18.98,0.52,1,2023-03,31.22,1.8,-3.24,0,0,0,"500277,"
Southern Latex Ltd.,514454,Textile,13.91,1,2023-03,0.01,13.92,2022-03,,0.2,1,2023-06,58.69,7.97,2.2,0,3.34,4.13,"514454,"
Super Fine Knitters Ltd.,540269,Textile,13.63,1,2023-03,12.09,25.72,2022-03,54.68,-1.87,1,2023-03,290.05,,0.6,0.56,-7.9,0.56,"540269,"
Sunil Industries Ltd.,521232,Textile,13.44,1,2023-03,63.89,65.86,2022-03,161.48,2.71,1,2023-03,3.91,0.32,0.31,1.09,7.07,8.88,"521232,"
Ventura Textiles Ltd.,516098,Textile,13.42,1,2023-03,20.83,34.25,2022-03,16.17,-1.63,1,2023-03,0,,-0.76,-1.67,0,-3.67,"516098,"
Nutech Global Ltd.,531304,Textile - Weaving,13.28,1,2023-03,9.7,22.98,2022-03,24.32,0.08,1,2023-03,122.99,45.77,2.15,1.56,1.32,7.38,"531304,"
Sri Lakshmi Saraswathi Textiles (Arni) Ltd.,521161,Textile - Spinning,13.22,1,2023-03,16.04,27.69,2023-03,151.04,-19.83,1,2023-03,0,,-0.48,-0.58,0,0,"521161,"
SK International Export Ltd.,542728,Textile,13.2,1,2023-03,0.24,13.44,2022-03,6.79,-0.78,1,2023-03,0,,1.99,0.22,-11.12,-9,"542728,"
GTN Textiles Ltd.,532744,Textile - Spinning,12.98,2,2023-03,26.03,38.53,2022-03,83.46,-14.05,2,2023-03,0,,-0.18,-1.11,0,-30.99,"532744,"
Adinath Textiles Ltd.,514113,Textile - Spinning,12.53,1,2023-03,,12.37,2022-03,,0.22,1,2023-03,19.22,,29.03,0.26,15.26,14.53,"514113,"
Evergreen Textiles Ltd.,514060,Textile - Weaving,12.29,1,2023-03,1.08,13.37,2022-03,,-0.11,1,2023-03,0,,-1.7,-0.13,0,0,"514060,"
Billwin Industries Ltd.,543209,Textile - Machinery,11.95,1,2023-03,4.54,16.49,2022-03,4.39,0.22,1,2023-03,16.11,0.12,2.41,0.85,4.5,6.94,"543209,"
York Exports Ltd.,530675,Textile,11.84,2,2023-03,13.97,25.81,2022-03,30.76,1.61,2,2023-03,12.47,0.47,0.77,0.84,11.96,10.98,"530675,"
Supertex Industries Ltd.,526133,Textile - Manmade  Fibres,11.49,1,2023-03,24.57,35.45,2022-03,65.9,0.12,1,2023-03,229.78,,0.38,0.79,0.41,6.12,"526133,"
MKP Mobility Ltd.,521244,Textile - Spinning,10.91,1,2023-03,,10.91,2022-03,,-0.08,1,2023-03,0,,2.11,0,-7.56,-7.56,"521244,"
Uniroyal Industries Ltd.,521226,Textile,10.7,2,2023-03,22.69,33.39,2022-03,99.15,2.14,2,2023-03,0,0,0.58,1.03,11.71,11.62,"521226,"
Suryavanshi Spinning Mills Ltd.,514140,Textile - Spinning,10.31,1,2023-03,23.57,33.15,2022-03,52.84,1.51,1,2023-03,0,0,-1.07,-2.44,0,19.32,"514140,"
Jagjanani Textiles Ltd.,532825,Textile - Weaving,9.94,1,2023-03,3.87,13.81,2022-03,0,0,1,2023-03,0,0,-2.65,-1,0,0,"532825,"
Seasons Textiles Ltd.,514264,Textile,9.8,1,2023-03,24.19,33.99,2022-03,26.5,-0.42,1,2023-03,0,,0.45,0.7,-1.18,3.05,"514264,"
Konark Synthetic Ltd.,514128,Textile,9.65,2,2023-03,99.65,109.3,2022-03,40.1,-3.91,2,2023-03,0,0,-0.32,-5.57,0,-1.37,"514128,"
Eurotex Industries And Exports Ltd.,EUROTEXIND,Textile - Spinning,9.54,1,2023-03,38.08,47.37,2022-03,2.25,-11.7,1,2023-03,0,,-0.48,-2.21,0,-37.42,"EUROTEXIND,"
Pasari Spinning Mills Ltd.,521080,Textile - Spinning,9.51,1,2023-03,2.51,12.02,2022-03,0.65,0.38,1,2023-03,0,0,-12.99,-6.48,0,17.19,"521080,"
Bhudevi Infra Projects Ltd.,526488,Textile,9.32,1,2023-03,,9.32,2022-03,0.28,0.2,1,2023-03,29.02,0.65,-13.44,-0.94,0,0,"526488,"
Kotia Enterprises Ltd.,539599,Textile,9.15,1,2023-03,,9.15,2022-03,3.39,0.52,1,2023-03,0,0,0.93,0.65,5.49,7.86,"539599,"
Sheshadri Industries Ltd.,539111,Textile - Spinning,8.64,1,2023-03,31.59,40.23,2022-03,79.56,9.91,1,2023-03,0.89,0.05,-0.52,-1.16,0,148.71,"539111,"
Spice Islands Apparels Ltd.,526827,Textile,8.3,1,2023-03,0.63,8.85,2022-03,2.68,-1.32,1,2023-03,0,0,-12.91,-1.67,-1052.02,-76.2,"526827,"
Kush Industries Ltd.,514240,Textile,8.16,1,2023-03,11.75,18.8,2023-03,0.82,-0.12,1,2023-03,0,0,-0.89,-1.23,0,-3.29,"514240,"
Kapil Cotex Ltd.,512036,Textile,7.8,1,2023-03,,7.8,2022-03,,-0.04,1,2023-03,0,,2.23,0,-1.09,-1.09,"512036,"
Pact Industries Ltd.,538963,Textile,7.76,1,2023-03,11.33,19.09,2022-03,28.3,0.05,1,2023-03,0,,1.04,1.31,0.61,4.43,"538963,"
Garware Synthetics Ltd.,514400,Textile - Spinning,7.73,1,2023-03,11.68,19.41,2022-03,12.7,0.23,1,2023-03,13.37,,0.92,-4.67,0,11.67,"514400,"
